granter_ministry,grant_date,grant_month,grant_year,amount,grantee_clean,grantee,grantee_detail,grantee_jcn,description,grant_name,grant_type,npo_type,admin_division,filename
MLIT,2019-05-08,2019 May,2019,16605993,鉄道総合技術研究所,公益財団法人鉄道総合技術研究所,公益財団法人鉄道総合技術研究所,3012405002559,鉄道技術開発費補助,鉄道技術開発費補助金,Subsidy,NA,国認定,r1_youshiki1
MLIT,2019-05-31,2019 May,2019,20000000,日本住宅・木材技術センタ-,公益財団法人日本住宅・木材技術センター,公益財団法人日本住宅・木材技術センター,5010605002253,住宅市場整備推進等事業,住宅市場整備推進等事業費補助金,Subsidy,NA,国認定,r1_youshiki1
MLIT,2019-07-16,2019 Jul,2019,3000000,日本建築士会連合会,公益社団法人日本建築士会連合会,公益社団法人日本建築士会連合会,5010405010407,住宅・建築物環境対策事業,住宅・建築物環境対策事業費補助金,Subsidy,NA,国認定,r1_youshiki1
MLIT,2019-08-02,2019 Aug,2019,5500000,日本住宅・木材技術センタ-,公益財団法人日本住宅・木材技術センター,公益財団法人日本住宅・木材技術センター,5010605002253,住宅・建築物環境対策事業,住宅・建築物環境対策事業費補助金,Subsidy,NA,国認定,r1_youshiki1
MLIT,2019-09-19,2019 Sep,2019,6114000,住宅リフォ-ム・紛争処理支援センタ-,公益財団法人住宅リフォーム・紛争処理支援センター,公益財団法人住宅リフォーム・紛争処理支援センター,7010005018856,住宅市場整備推進等事業,住宅市場整備推進等事業費補助金,Subsidy,NA,国認定,r1_youshiki1
MLIT,2020-01-10,2020 Jan,2020,13459000,日本住宅・木材技術センタ-,公益財団法人日本住宅・木材技術センター,公益財団法人日本住宅・木材技術センター,5010605002253,住宅・建築物環境対策事業,住宅・建築物環境対策事業費補助金,Subsidy,NA,国認定,r1_youshiki1
MLIT,2020-02-18,2020 Feb,2020,182095000,住宅リフォ-ム・紛争処理支援センタ-,公益財団法人住宅リフォーム・紛争処理支援センター,公益財団法人住宅リフォーム・紛争処理支援センター,7010005018856,住宅市場整備推進等事業,住宅市場整備推進等事業費補助金,Subsidy,NA,国認定,r1_youshiki1
MLIT,2019-06-24,2019 Jun,2019,29026000,日本船員雇用促進センタ-,公益財団法人日本船員雇用促進センター,公益財団法人日本船員雇用促進センター,9010005004144,船員雇用促進対策事業費補助金,船員雇用促進対策事業費補助金,Subsidy,NA,国認定,r1_youshiki1
MLIT,2019-07-19,2019 Jul,2019,7838000,日本建築士会連合会,公益社団法人日本建築士会連合会,公益社団法人日本建築士会連合会,5010405010407,住宅市場整備推進等事業,住宅市場整備推進等事業費補助金,Subsidy,NA,国認定,r1_youshiki1
MLIT,2019-04-18,2019 Apr,2019,24396000,日本建築士会連合会,公益社団法人日本建築士会連合会,公益社団法人日本建築士会連合会,5010405010407,住宅市場整備推進等事業,住宅市場整備推進等事業費補助金,Subsidy,NA,国認定,r1_youshiki1
MLIT,2019-04-01,2019 Apr,2019,16140033,交通遺児等育成基金,公益財団法人交通遺児等育成基金,公益財団法人交通遺児等育成基金,2010005006337,交通遺児育成給付金支給事業,自動車事故対策費補助金,Subsidy,NA,国認定,r1_youshiki1
MLIT,2019-04-24,2019 Apr,2019,86670000,アイヌ民族文化財団,公益財団法人アイヌ民族文化財団,公益財団法人アイヌ民族文化財団,1430005001164,アイヌ伝統等普及啓発等事業,アイヌ伝統等普及啓発等事業費補助金,Subsidy,NA,国認定,r1_youshiki1
MLIT,2020-02-10,2020 Feb,2020,98400000,全日本ﾄﾗｯｸ協会,公益社団法人全日本ﾄﾗｯｸ協会,公益社団法人全日本ﾄﾗｯｸ協会,6011105005423,中小トラック運送事業者向けテールゲートリフター等導入支援事業,自動車環境総合改善対策費補助金,Subsidy,NA,国認定,r1_youshiki1
MLIT,2019-06-27,2019 Jun,2019,14913000,日本賃貸住宅管理協会,公益財団法人日本賃貸住宅管理協会,公益財団法人日本賃貸住宅管理協会,8010005018789,住宅市場整備推進等事業,住宅市場整備推進等事業費補助金,Subsidy,NA,国認定,r1_youshiki1
MLIT,2019-08-21,2019 Aug,2019,6710000,日本文書情報マネジメント協会,公益社団法人日本文書情報マネジメント協会,公益社団法人日本文書情報マネジメント協会,6010005003693,住宅市場整備推進等事業,住宅市場整備推進等事業費補助金,Subsidy,NA,国認定,r1_youshiki1
MLIT,2019-04-01,2019 Apr,2019,568826177,日弁連交通事故相談センタ-,公益財団法人日弁連交通事故相談センター,公益財団法人日弁連交通事故相談センター,9010005018697,自動車事故相談及び示談あっ旋事業,自動車事故対策費補助金,Subsidy,NA,国認定,r1_youshiki1
MOE,2019-09-18,2019 Sep,2019,60000000,産業廃棄物処理事業振興財団,公益財団法人産業廃棄物処理事業振興財団,公益財団法人産業廃棄物処理事業振興財団,2010005018786,産業廃棄物適正処理推進費補助金,産業廃棄物適正処理推進費補助金,Subsidy,NA,国認定,r1_youshiki1
MOE,2019-04-01,2019 Apr,2019,4453274000,日本環境協会,公益財団法人日本環境協会,公益財団法人日本環境協会,5010005013660,再生可能エネルギー電気・熱自立的普及促進事業,二酸化炭素排出抑制対策事業費等補助金,Subsidy,NA,国認定,r1_youshiki1
MOE,2019-06-05,2019 Jun,2019,99973095,日本交通公社,公益財団法人日本交通公社,公益財団法人日本交通公社,5010005018866,国立公園等資源整備事業費補助金（野生動物観光促進事業）,国立公園等資源整備事業費補助金,Subsidy,NA,国認定,r1_youshiki1
MOE,2019-07-31,2019 Jul,2019,2500000,世界自然保護基金ジャパン,公益財団法人世界自然保護基金ジャパン,公益財団法人世界自然保護基金ジャパン,4010405009292,生物多様性保全推進交付金,生物多様性保全推進交付金,Subsidy,NA,国認定,r1_youshiki1
MOE,2019-04-01,2019 Apr,2019,2000000000,地球環境センタ-,公益財団法人地球環境センター,公益財団法人地球環境センター,9120005012202,途上国型低炭素技術イノベーション創出事業費,二酸化炭素排出抑制対策事業費等補助金,Subsidy,NA,国認定,r1_youshiki1
MOE,2019-04-01,2019 Apr,2019,273000000,日本環境協会,公益財団法人日本環境協会,公益財団法人日本環境協会,5010005013660,環境配慮型融資促進利子補給事業,二酸化炭素排出抑制対策事業費等補助金,Subsidy,NA,国認定,r1_youshiki1
MOE,2019-04-01,2019 Apr,2019,1000000000,日本自動車輸送技術協会,公益財団法人日本自動車輸送技術協会,公益財団法人日本自動車輸送技術協会,4010005004660,電動化対応トラック・バス導入加速事業費,二酸化炭素排出抑制対策事業費等補助金,Subsidy,NA,国認定,r1_youshiki1
MOE,2019-04-01,2019 Apr,2019,202777000,廃棄物・3R研究財団,公益財団法人廃棄物・３Ｒ研究財団,公益財団法人廃棄物・３Ｒ研究財団,9010605002464,我が国循環産業の戦略的国際展開による海外でのCO2削減支援事業,二酸化炭素排出抑制対策事業費等補助金,Subsidy,NA,国認定,r1_youshiki1
MOE,2019-04-01,2019 Apr,2019,3330000000,廃棄物・3R研究財団,公益財団法人廃棄物・３Ｒ研究財団,公益財団法人廃棄物・３Ｒ研究財団,9010605002464,省CO2型リサイクル等高度化設備導入促進事業,二酸化炭素排出抑制対策事業費等補助金,Subsidy,NA,国認定,r1_youshiki1
MOE,2019-04-01,2019 Apr,2019,1900000000,廃棄物・3R研究財団,公益財団法人廃棄物・３Ｒ研究財団,公益財団法人廃棄物・３Ｒ研究財団,9010605002464,低炭素型廃棄物処理支援事業,二酸化炭素排出抑制対策事業費等補助金,Subsidy,NA,国認定,r1_youshiki1
MOE,2019-04-01,2019 Apr,2019,3033191000,核物質管理センタ-,公益財団法人核物質管理センター,公益財団法人核物質管理センター,7010505002095,平成31年度保障措置業務交付金,保障措置業務交付金,Subsidy,NA,国認定,r1_youshiki1
CAO,2020-04-01,2020 Apr,2020,281542000,日本生産性本部,公益財団法人日本生産性本部,公益財団法人日本生産性本部,4011010000000,地方創生支援事業費補助金（地方創生カレッジ事業）,地方創生支援事業費補助金,Subsidy,NA,国認定,r2_youshiki1
CAO,2020-04-30,2020 Apr,2020,226947243000,児童育成協会,公益財団法人児童育成協会,公益財団法人児童育成協会,4011010000000,令和2年度企業主導型保育事業費補助金,仕事・子育て両立支援事業費補助金,Subsidy,NA,国認定,r2_youshiki1
CAO,2020-06-22,2020 Jun,2020,533000000,都道府県センタ-,公益財団法人都道府県センター,公益財団法人都道府県センター,2010010000000,令和２年度被災者生活再建支援金補助金（東日本大震災４月分）,被災者生活再建支援金補助金,Subsidy,NA,国認定,r2_youshiki1
CAO,2020-06-22,2020 Jun,2020,254687500,都道府県センタ-,公益財団法人都道府県センター,公益財団法人都道府県センター,2010010000000,令和２年度被災者生活再建支援金補助金（４月分）,被災者生活再建支援金補助金,Subsidy,NA,国認定,r2_youshiki1
CAO,2020-06-22,2020 Jun,2020,649937500,都道府県センタ-,公益財団法人都道府県センター,公益財団法人都道府県センター,2010010000000,令和元年度被災者生活再建支援金補助金（４月分）,被災者生活再建支援金補助金,Subsidy,NA,国認定,r2_youshiki1
CAO,2020-07-02,2020 Jul,2020,132200000,都道府県センタ-,公益財団法人都道府県センター,公益財団法人都道府県センター,2010010000000,令和２年度被災者生活再建支援金補助金（東日本大震災５月分）,被災者生活再建支援金補助金,Subsidy,NA,国認定,r2_youshiki1
CAO,2020-07-02,2020 Jul,2020,56187500,都道府県センタ-,公益財団法人都道府県センター,公益財団法人都道府県センター,2010010000000,令和元年度被災者生活再建支援金補助金（５月分）,被災者生活再建支援金補助金,Subsidy,NA,国認定,r2_youshiki1
CAO,2020-07-02,2020 Jul,2020,170875000,都道府県センタ-,公益財団法人都道府県センター,公益財団法人都道府県センター,2010010000000,令和元年度被災者生活再建支援金補助金（５月分）,被災者生活再建支援金補助金,Subsidy,NA,国認定,r2_youshiki1
CAO,2020-08-13,2020 Aug,2020,551000000,都道府県センタ-,公益財団法人都道府県センター,公益財団法人都道府県センター,2010010000000,令和２年度被災者生活再建支援金補助金（東日本大震災６月分）,被災者生活再建支援金補助金,Subsidy,NA,国認定,r2_youshiki1
CAO,2020-08-13,2020 Aug,2020,249625000,都道府県センタ-,公益財団法人都道府県センター,公益財団法人都道府県センター,2010010000000,令和元年度被災者生活再建支援金補助金（６月分）,被災者生活再建支援金補助金,Subsidy,NA,国認定,r2_youshiki1
CAO,2020-08-13,2020 Aug,2020,746500000,都道府県センタ-,公益財団法人都道府県センター,公益財団法人都道府県センター,2010010000000,令和元年度被災者生活再建支援金補助金（６月分）,被災者生活再建支援金補助金,Subsidy,NA,国認定,r2_youshiki1
